,NGH_Name,NGH_Number,Descriptive Name,Latitude,Longitude,Violation_Type,Sum_Occurrences,Air Temp. Avg. Min. (°C),Air Temp. Avg. Max. (°C),Edu_Preschool,Edu_Kindergarten ,Edu_Gr.7 - Gr.9,Edu_Gr.10 - Gr.12,Edu_Post Secondar,Homemaker,Employedage0-30,Employed 30+ ,Unemployed,Retired,Permanently U,Employment_No Response,"Income_Less than $30,","Income_$30,000 to les","Income_$60,000 to les","Income_$100,000 to le","Income_$125,000 to le","Income_$150,000 to le","Income_$200,000 to le","Income_$250,000 or mo",Income_No Response,DT_Year,DT_Month
6900,MEYOKUMIN,6460,Meyokumin,53.450113,-113.427258,Theft Of Vehicle,3,-7.270689655,2.662413793,103.0,182.0,83.0,65.0,58.0,62.0,156.0,778.0,122.0,244.0,34.0,1133.0,63.0,171.0,168.0,79.0,38.0,31.0,7.0,3.0,455.0,2016,February
6901,MEYOKUMIN,6460,Meyokumin,53.450113,-113.427258,Theft From Vehicle,3,0.897,15.07466667,103.0,182.0,83.0,65.0,58.0,62.0,156.0,778.0,122.0,244.0,34.0,1133.0,63.0,171.0,168.0,79.0,38.0,31.0,7.0,3.0,455.0,2016,April
6902,MEYOKUMIN,6460,Meyokumin,53.450113,-113.427258,Theft From Vehicle,3,4.837096774,18.65129032,103.0,182.0,83.0,65.0,58.0,62.0,156.0,778.0,122.0,244.0,34.0,1133.0,63.0,171.0,168.0,79.0,38.0,31.0,7.0,3.0,455.0,2016,May
6903,MEYOKUMIN,6460,Meyokumin,53.450113,-113.427258,Assault,4,10.25193548,22.81290323,103.0,182.0,83.0,65.0,58.0,62.0,156.0,778.0,122.0,244.0,34.0,1133.0,63.0,171.0,168.0,79.0,38.0,31.0,7.0,3.0,455.0,2016,August
6904,MEYOKUMIN,6460,Meyokumin,53.450113,-113.427258,Assault,4,11.85225806,23.67677419,103.0,182.0,83.0,65.0,58.0,62.0,156.0,778.0,122.0,244.0,34.0,1133.0,63.0,171.0,168.0,79.0,38.0,31.0,7.0,3.0,455.0,2016,July
6905,MEYOKUMIN,6460,Meyokumin,53.450113,-113.427258,Theft From Vehicle,5,-2.935666667,4.833,103.0,182.0,83.0,65.0,58.0,62.0,156.0,778.0,122.0,244.0,34.0,1133.0,63.0,171.0,168.0,79.0,38.0,31.0,7.0,3.0,455.0,2016,November
6906,MEYOKUMIN,6460,Meyokumin,53.450113,-113.427258,Theft Of Vehicle,6,-16.49870968,-7.578387097,103.0,182.0,83.0,65.0,58.0,62.0,156.0,778.0,122.0,244.0,34.0,1133.0,63.0,171.0,168.0,79.0,38.0,31.0,7.0,3.0,455.0,2016,December
6907,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,1,11.85225806,23.67677419,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,July
6908,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Robbery,1,4.837096774,18.65129032,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,May
6909,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Robbery,1,-2.821612903,6.589354839,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,March
6910,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Robbery,1,-16.49870968,-7.578387097,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,December
6911,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Sexual Assaults,1,9.963333333,22.75533333,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,June
6912,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,1,4.837096774,18.65129032,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,May
6913,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,1,10.25193548,22.81290323,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,August
6914,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,1,-2.821612903,6.589354839,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,March
6915,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,1,-14.77387097,-4.023870968,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,January
6916,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Assault,1,-1.393870968,5.4,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,October
6917,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Assault,1,-16.49870968,-7.578387097,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,December
6918,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Assault,1,0.897,15.07466667,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,April
6919,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Assault,1,4.837096774,18.65129032,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,May
6920,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Assault,1,9.963333333,22.75533333,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,June
6921,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Assault,1,4.671,17.31833333,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,September
6922,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Assault,1,11.85225806,23.67677419,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,July
6923,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft Of Vehicle,1,-2.821612903,6.589354839,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,March
6924,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft Of Vehicle,1,-7.270689655,2.662413793,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,February
6925,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft Of Vehicle,1,-2.935666667,4.833,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,November
6926,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft Of Vehicle,1,-16.49870968,-7.578387097,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,December
6927,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,1,0.897,15.07466667,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,April
6928,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Robbery,1,10.25193548,22.81290323,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,August
6929,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,1,-2.935666667,4.833,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,November
6930,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,2,-7.270689655,2.662413793,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,February
6931,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,2,-1.393870968,5.4,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,October
6932,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,2,11.85225806,23.67677419,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,July
6933,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,2,4.671,17.31833333,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,September
6934,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,2,9.963333333,22.75533333,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,June
6935,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,2,4.837096774,18.65129032,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,May
6936,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,2,-2.821612903,6.589354839,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,March
6937,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,2,-16.49870968,-7.578387097,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,December
6938,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,2,-1.393870968,5.4,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,October
6939,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,2,4.671,17.31833333,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,September
6940,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Break and Enter,2,10.25193548,22.81290323,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,August
6941,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft Of Vehicle,2,11.85225806,23.67677419,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,July
6942,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft Of Vehicle,2,10.25193548,22.81290323,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,August
6943,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Assault,3,-2.821612903,6.589354839,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,March
6944,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Assault,3,10.25193548,22.81290323,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,August
6945,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,4,0.897,15.07466667,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,April
6946,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft From Vehicle,4,9.963333333,22.75533333,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,June
6947,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft Of Vehicle,4,9.963333333,22.75533333,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,June
6948,MEYONOHK,6470,Meyonohk,53.455342,-113.457243,Theft Of Vehicle,4,0.897,15.07466667,94.0,151.0,59.0,53.0,53.0,73.0,126.0,659.0,77.0,239.0,30.0,1246.0,47.0,138.0,156.0,62.0,23.0,28.0,8.0,0.0,650.0,2016,April
6949,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft From Vehicle,1,-1.393870968,5.4,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,October
6950,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft Over $5000,1,10.25193548,22.81290323,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,August
6951,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Robbery,1,4.671,17.31833333,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,September
6952,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Robbery,1,-2.821612903,6.589354839,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,March
6953,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Robbery,1,-1.393870968,5.4,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,October
6954,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft From Vehicle,1,0.897,15.07466667,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,April
6955,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft From Vehicle,1,11.85225806,23.67677419,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,July
6956,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft From Vehicle,1,10.25193548,22.81290323,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,August
6957,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Assault,1,-14.77387097,-4.023870968,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,January
6958,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Assault,1,0.897,15.07466667,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,April
6959,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft Of Vehicle,1,0.897,15.07466667,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,April
6960,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft Of Vehicle,1,9.963333333,22.75533333,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,June
6961,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft Of Vehicle,1,10.25193548,22.81290323,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,August
6962,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft Of Vehicle,1,4.671,17.31833333,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,September
6963,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft Of Vehicle,1,-16.49870968,-7.578387097,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,December
6964,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Break and Enter,1,4.837096774,18.65129032,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,May
6965,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Break and Enter,1,-2.821612903,6.589354839,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,March
6966,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft From Vehicle,2,4.837096774,18.65129032,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,May
6967,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft From Vehicle,2,4.671,17.31833333,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,September
6968,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Break and Enter,2,-7.270689655,2.662413793,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,February
6969,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft Of Vehicle,2,-1.393870968,5.4,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,October
6970,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Assault,2,-16.49870968,-7.578387097,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,December
6971,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Assault,3,-2.821612903,6.589354839,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,March
6972,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft From Vehicle,3,9.963333333,22.75533333,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,June
6973,MICHAELS PARK,6480,Michaels Park,53.479575,-113.446214,Theft From Vehicle,3,-7.270689655,2.662413793,64.0,100.0,30.0,35.0,52.0,34.0,101.0,499.0,100.0,227.0,19.0,959.0,38.0,77.0,95.0,35.0,23.0,18.0,7.0,3.0,512.0,2016,February
6974,MILL CREEK RAVINE NORTH,6491,Mill Creek Ravine North,53.526858,-113.477923,Break and Enter,1,11.85225806,23.67677419,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,July
6975,MILL CREEK RAVINE NORTH,6491,Mill Creek Ravine North,53.526858,-113.477923,Theft From Vehicle,1,10.25193548,22.81290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,August
6976,MILL CREEK RAVINE SOUTH,6492,Mill Creek Ravine South,53.507712,-113.464836,Theft From Vehicle,1,10.25193548,22.81290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,August
6977,MILL CREEK RAVINE SOUTH,6492,Mill Creek Ravine South,53.507712,-113.464836,Theft From Vehicle,1,-7.270689655,2.662413793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,February
6978,MILL WOODS GOLF COURSE,6500,Mill Woods Golf Course,53.482062,-113.430425,Theft From Vehicle,1,4.671,17.31833333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,September
6979,MILL WOODS GOLF COURSE,6500,Mill Woods Golf Course,53.482062,-113.430425,Break and Enter,1,9.963333333,22.75533333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,June
6980,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Assault,1,-1.393870968,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,October
6981,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Assault,1,-2.935666667,4.833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,November
6982,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Assault,1,9.963333333,22.75533333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,June
6983,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Robbery,1,9.963333333,22.75533333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,June
6984,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Sexual Assaults,1,-14.77387097,-4.023870968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,January
6985,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Sexual Assaults,1,-2.821612903,6.589354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,March
6986,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Sexual Assaults,1,0.897,15.07466667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,April
6987,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Sexual Assaults,1,9.963333333,22.75533333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,June
6988,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Assault,1,4.837096774,18.65129032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,May
6989,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Theft From Vehicle,1,-2.821612903,6.589354839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,March
6990,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Theft From Vehicle,1,9.963333333,22.75533333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,June
6991,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Theft From Vehicle,1,-1.393870968,5.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,October
6992,MILL WOODS PARK,6510,Mill Woods Park,53.455865,-113.441306,Break and Enter,1,10.25193548,22.81290323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2016,August
